# Img1: OAS1_0001.img
# Img2: OAS1_0003.img
# Matches: 70
# Format: Img1 x1 y1 z1 s1 MatchIndexImg2 DistSqr
OAS1_0001.key	78.258614	88.089806	75.314156	6.462460	img2_001568	4142.000000
OAS1_0001.key	93.050369	69.786751	52.096928	7.003637	img2_002193	5424.000000
OAS1_0001.key	39.775650	100.852760	57.728680	6.706157	img2_002378	8368.000000
OAS1_0001.key	64.305420	83.418755	69.762779	6.309486	img2_001778	12658.000000
OAS1_0001.key	28.470154	109.907669	75.563789	7.174163	img2_002225	3486.000000
OAS1_0001.key	89.836075	86.658264	85.340416	7.035174	img2_002455	14080.000000
OAS1_0001.key	85.593430	79.114876	46.402122	8.353916	img2_002152	3942.000000
OAS1_0001.key	92.626793	85.499977	73.205437	8.743584	img2_001569	11852.000000
OAS1_0001.key	87.016556	113.710052	73.202606	8.174187	img2_001564	14766.000000
OAS1_0001.key	72.315437	146.875870	82.991791	8.110819	img2_002343	2010.000000
OAS1_0001.key	102.505264	147.431320	83.372864	8.559149	img2_002346	3090.000000
OAS1_0001.key	128.045776	136.584015	45.635864	8.293374	img2_002191	3076.000000
OAS1_0001.key	128.045776	136.584015	45.635864	8.293374	img2_002189	3542.000000
OAS1_0001.key	130.748581	70.685097	72.629883	8.623735	img2_002436	13350.000000
OAS1_0001.key	57.188580	94.471680	38.366142	9.946702	img2_002482	3336.000000
OAS1_0001.key	57.188580	94.471680	38.366142	9.946702	img2_002483	3600.000000
OAS1_0001.key	87.924774	83.050896	73.568512	10.449091	img2_002485	5310.000000
OAS1_0001.key	87.924774	83.050896	73.568512	10.449091	img2_002484	3754.000000
OAS1_0001.key	103.022354	114.109734	101.209206	10.518227	img2_002500	4206.000000
OAS1_0001.key	70.494888	87.497681	40.701176	10.036300	img2_002357	3592.000000
OAS1_0001.key	70.494888	87.497681	40.701176	10.036300	img2_002356	4570.000000
OAS1_0001.key	70.494888	87.497681	40.701176	10.036300	img2_002359	5320.000000
OAS1_0001.key	97.349731	174.261383	63.546917	10.279167	img2_002507	3468.000000
OAS1_0001.key	131.175934	75.252045	65.115814	10.301124	img2_002399	9096.000000
OAS1_0001.key	115.944977	97.719078	75.628899	10.227843	img2_002420	7904.000000
OAS1_0001.key	115.944977	97.719078	75.628899	10.227843	img2_002421	7506.000000
OAS1_0001.key	115.944977	97.719078	75.628899	10.227843	img2_002419	8876.000000
OAS1_0001.key	58.305553	99.041428	77.759315	10.506109	img2_002412	12348.000000
OAS1_0001.key	102.260811	179.126938	83.791420	10.818107	img2_002528	2366.000000
OAS1_0001.key	125.460136	82.476044	96.627846	11.062138	img2_002512	8338.000000
OAS1_0001.key	125.460136	82.476044	96.627846	11.062138	img2_002511	9074.000000
OAS1_0001.key	48.768826	83.360062	99.803459	10.864769	img2_002520	6338.000000
OAS1_0001.key	48.768826	83.360062	99.803459	10.864769	img2_002521	6894.000000
OAS1_0001.key	111.032288	79.880760	91.057381	12.874017	img2_002498	10836.000000
OAS1_0001.key	111.032288	79.880760	91.057381	12.874017	img2_002499	9670.000000
OAS1_0001.key	64.990540	85.646599	94.198647	11.900751	img2_002495	6508.000000
OAS1_0001.key	64.990540	85.646599	94.198647	11.900751	img2_002496	7354.000000
OAS1_0001.key	86.419441	120.609512	47.692760	17.385731	img2_002531	1660.000000
OAS1_0001.key	89.311340	132.414124	85.782532	17.473648	img2_002532	5800.000000
OAS1_0001.key	126.183769	120.829041	42.855293	17.433189	img2_002537	1750.000000
OAS1_0001.key	45.782207	121.776741	44.717030	18.072195	img2_002536	840.000000
OAS1_0001.key	66.776779	111.842056	76.961876	17.180826	img2_002544	5978.000000
